INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('prettyMoccasin', 74474, 1, 145, 1, 15404);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('systemTurquoise', 402601, 242, 30, 501, 382195);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LawnGreen', 369120, 242, 30, 501, 798302);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MediumBlue', 68165, 242, 30, 501, 137013);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Lime', 544332, 242, 30, 502, 773274);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('AntiqueWhiteservice', 109994, 242, 30, 502, 711040);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('revealPowderBlue', 374841, 242, 30, 502, 617042);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('beatDarkOliveGreen', 518563, 242, 30, 502, 538755);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('BurlyWooddark', 162863, 242, 30, 502, 710451);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PapayaWhiphis', 187981, 243, 139, 503, 478580);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkSeaGreeninclude', 118512, 243, 139, 503, 90290);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('answerFireBrickkeep', 177081, 243, 139, 503, 338447);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MidnightBluebillion', 530967, 243, 139, 503, 420059);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('availableSienna', 592933, 243, 139, 503, 829635);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkVioletwest', 283175, 244, 79, 504, 747347);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Salmon', 145400, 244, 79, 504, 709503);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('anythingHoneyDewhave', 424902, 244, 79, 504, 780219);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkRed', 580591, 244, 79, 505, 811026);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MidnightBlueabove', 443764, 244, 79, 505, 248057);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('subjectSpringGreen', 286345, 244, 79, 505, 314549);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Yellowexpect', 233119, 244, 79, 505, 397292);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('offChocolateaccount', 573011, 244, 79, 505, 335836);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Gold', 557465, 244, 79, 505, 642802);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('bitOliveseason', 65229, 244, 79, 505, 557498);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('twoDeepPinksingle', 140329, 244, 79, 505, 953695);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('inLightSlateGraycharacter', 580709, 245, 14, 506, 813302);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('perMaroon', 585225, 245, 14, 506, 876546);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightSlateGray', 68125, 245, 14, 506, 104622);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('affectDarkRed', 177330, 245, 14, 506, 118729);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('FloralWhitebag', 212495, 245, 14, 507, 284300);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('machineAntiqueWhite', 206674, 245, 14, 507, 804567);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('pointAliceBlueservice', 240288, 245, 14, 507, 652062);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('noteDarkGray', 339408, 245, 14, 507, 570844);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('hugeBlanchedAlmond', 340641, 245, 14, 507, 994533);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('establishFireBrick', 81637, 246, 86, 508, 441347);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Plumteach', 330901, 246, 86, 508, 640892);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('GoldenRodpositive', 298828, 246, 86, 508, 477587);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('televisionOldLace', 459842, 246, 86, 508, 390505);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('crimeViolet', 291213, 246, 86, 508, 536848);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('finallyDarkRed', 185402, 246, 86, 509, 614497);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkSlateBlue', 196517, 246, 86, 509, 576591);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightBlueboth', 498901, 246, 86, 509, 822193);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MediumAquaMarinewithout', 208720, 246, 86, 509, 626315);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MediumSeaGreenwhatever', 198306, 246, 86, 509, 312672);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('SpringGreen', 457942, 246, 86, 509, 722741);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkSlateBluenor', 462706, 246, 86, 509, 334886);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('quicklyDarkSalmonhundred', 559954, 246, 86, 509, 797085);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('onceLightSlateGray', 139197, 247, 100, 510, 955655);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('rockGoldenRod', 449235, 247, 100, 510, 377590);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('futureSandyBrownoutside', 341169, 247, 100, 510, 912726);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('worryRoyalBluedo', 298370, 247, 100, 510, 251741);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('YellowGreenthousand', 438316, 247, 100, 510, 568300);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('writeAquamarinedraw', 166337, 247, 100, 511, 11696);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('toughMediumSlateBlue', 374685, 247, 100, 511, 132768);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('directionMistyRosesuch', 153065, 247, 100, 511, 414873);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Salmon', 321046, 247, 100, 511, 696885);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('prettySlateGray', 82986, 248, 59, 512, 655906);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Olivesmile', 170229, 248, 59, 512, 659752);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LavenderBlushweek', 284914, 248, 59, 512, 703329);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PaleTurquoisepopular', 411475, 248, 59, 512, 475825);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('teamDeepPink', 403054, 248, 59, 512, 609115);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightSeaGreen', 197718, 248, 59, 513, 42380);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PeachPuff', 144413, 248, 59, 513, 794632);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('findDarkOliveGreen', 228091, 248, 59, 513, 109944);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MistyRose', 577238, 248, 59, 513, 803535);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightPinkfirm', 256045, 248, 59, 513, 71051);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('prepareSalmontoday', 132319, 248, 59, 513, 508259);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('FireBrick', 108437, 248, 59, 513, 188570);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('serveSlateBluepainting', 338528, 248, 59, 513, 475192);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('theseGreenYellowanother', 537132, 249, 96, 514, 142837);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkRedproject', 379209, 249, 96, 514, 523192);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('enoughChocolatestatement', 575660, 249, 96, 514, 106231);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Navyfear', 503641, 249, 96, 514, 787934);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Cornsilkboy', 159008, 249, 96, 514, 246737);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('classMediumSpringGreen', 493462, 249, 96, 515, 79611);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('AntiqueWhitesource', 248221, 249, 96, 515, 591538);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Pinknotice', 172156, 249, 96, 515, 820249);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('internationalMediumOrchidimagine', 374994, 249, 96, 515, 669200);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('simpleRoyalBluebody', 353633, 249, 96, 515, 489144);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Pink', 344929, 249, 96, 516, 588691);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LavenderBlushgo', 297564, 249, 96, 516, 933282);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Brown', 396001, 249, 96, 516, 346118);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkCyan', 417076, 249, 96, 516, 21212);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Pinkcapital', 280880, 249, 96, 516, 113246);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('elseMediumOrchid', 466390, 249, 96, 516, 677263);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('securityDarkMagenta', 394373, 249, 96, 516, 851280);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('GreenYellowstate', 220886, 249, 96, 516, 211639);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Pink', 375760, 250, 93, 517, 899475);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Whiteask', 427530, 250, 93, 517, 992086);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('fullDodgerBluewindow', 491650, 250, 93, 517, 753795);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Blue', 201527, 250, 93, 517, 92167);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('whitePurple', 586105, 250, 93, 517, 537408);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('dinnerMediumSlateBlue', 528113, 251, 26, 518, 496054);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('White', 138033, 251, 26, 518, 130264);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Limeper', 541376, 251, 26, 518, 80106);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('attentionFireBrick', 154613, 251, 26, 519, 14241);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PaleVioletRed', 303489, 251, 26, 519, 114778);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('OliveDrab', 537356, 251, 26, 519, 11052);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('sheNavy', 325530, 251, 26, 519, 944116);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LawnGreen', 165623, 251, 26, 519, 311513);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Tomato', 281305, 251, 26, 520, 266624);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('findMediumTurquoisethan', 477261, 251, 26, 520, 489335);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Salmonnote', 249850, 251, 26, 520, 342259);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('fullDarkSalmonspeak', 496603, 251, 26, 520, 601351);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('waitMistyRosewrong', 360344, 252, 68, 521, 746048);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightSalmon', 219080, 252, 68, 521, 399516);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Lavenderseven', 168870, 252, 68, 521, 191236);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('readyLightBlueso', 177898, 252, 68, 521, 582019);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Turquoisecentral', 104581, 252, 68, 521, 745148);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('threatOlivemeet', 548286, 252, 68, 521, 68806);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MediumAquaMarinethrow', 396245, 252, 68, 521, 398890);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Magentanight', 485328, 252, 68, 521, 101704);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DeepPinkmust', 439993, 252, 68, 522, 523740);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkGoldenRodleader', 200440, 252, 68, 522, 315163);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('thirdBlueAmerican', 591025, 252, 68, 522, 493608);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('thisLightGrayI', 98002, 252, 68, 523, 336711);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('readAquaworker', 159658, 252, 68, 523, 748741);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Blackacross', 248467, 252, 68, 523, 629678);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('AmericanOrangeRed', 377542, 252, 68, 523, 479855);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('visitGoldenRodoffer', 335016, 252, 68, 523, 35663);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightSalmon', 142743, 252, 68, 523, 82366);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('whyLightCoral', 598373, 252, 68, 523, 405633);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MediumOrchid', 63859, 252, 68, 523, 436971);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('variousLightCyan', 563247, 253, 150, 524, 417979);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('IndianRed', 572822, 253, 150, 524, 816813);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('writerAquamarinemessage', 326221, 253, 150, 524, 911289);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('tooCadetBluecity', 522005, 253, 150, 524, 524226);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('OldLace', 100608, 253, 150, 525, 736549);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MistyRosesince', 488830, 253, 150, 525, 405028);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('proveDarkSeaGreeninclude', 102559, 253, 150, 525, 985299);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('lowBlueVioletvalue', 69951, 253, 150, 525, 438048);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightPink', 495768, 253, 150, 525, 792982);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('childBlueVioletalong', 413435, 253, 150, 526, 41368);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Teal', 76423, 253, 150, 526, 873064);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('topLightGreenwall', 312038, 253, 150, 526, 588855);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('GreenYellowage', 120318, 253, 150, 526, 479565);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Plum', 389092, 254, 13, 527, 369463);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Coralstore', 97366, 254, 13, 527, 847683);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkOrange', 122438, 254, 13, 527, 471775);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('AliceBlue', 298163, 254, 13, 527, 808163);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkTurquoise', 533018, 254, 13, 528, 300012);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('roadAliceBlue', 559237, 254, 13, 528, 59067);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('soPeruhair', 76270, 254, 13, 528, 276279);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('boardLightCyan', 84850, 255, 122, 529, 912992);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Aquamarine', 66999, 255, 122, 529, 94254);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('butPapayaWhip', 236482, 255, 122, 529, 588951);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('includingFloralWhitewhen', 113728, 256, 62, 530, 740803);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkOliveGreenside', 466979, 256, 62, 530, 371636);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('WhiteSmoke', 123100, 256, 62, 530, 136865);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('kindLightCoralwoman', 544421, 256, 62, 530, 328378);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('indicateLightGray', 75908, 256, 62, 530, 317284);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('carSpringGreenbelieve', 311632, 256, 62, 530, 695489);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Redpay', 276385, 256, 62, 530, 496339);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('RosyBrowndiscussion', 427974, 256, 62, 530, 483703);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('toughIvory', 525838, 256, 62, 531, 61370);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('restMediumPurple', 456073, 256, 62, 531, 802591);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Cornsilkonly', 470603, 256, 62, 531, 623087);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('choicePink', 105882, 256, 62, 531, 721020);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Graysection', 506765, 256, 62, 531, 829259);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LimeGreenreality', 491826, 256, 62, 532, 271667);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightGray', 289692, 256, 62, 532, 778637);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('deepRosyBrownunder', 526982, 256, 62, 532, 460925);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('layDarkOrange', 265663, 256, 62, 532, 740845);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('freeLightPink', 479041, 257, 124, 533, 510191);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('especiallyPeru', 151310, 257, 124, 533, 459316);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('threeTomato', 87707, 257, 124, 533, 110382);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Tomatolate', 539047, 257, 124, 533, 178143);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkMagenta', 383755, 258, 120, 534, 58687);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('BurlyWood', 398126, 258, 120, 534, 778322);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('IndianRed', 514451, 258, 120, 534, 15400);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('hopeViolet', 499182, 259, 116, 535, 278976);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('fiveSlateBlueenjoy', 546367, 259, 116, 535, 518491);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LimeGreen', 319219, 259, 116, 535, 218497);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Plum', 559666, 260, 169, 536, 299000);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('IndianRedmemory', 452174, 260, 169, 536, 501422);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightPink', 344365, 260, 169, 536, 829553);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Fuchsialead', 242271, 260, 169, 536, 377398);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('concernTeal', 130686, 260, 169, 537, 213195);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('sideGreen', 530498, 260, 169, 537, 540082);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('campaignDarkBlue', 171086, 260, 169, 537, 973414);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PapayaWhip', 163982, 261, 41, 538, 362704);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Crimsonprocess', 597293, 261, 41, 538, 952753);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('beautifulDarkSlateGray', 380345, 261, 41, 538, 286364);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkOliveGreenever', 508073, 261, 41, 538, 949504);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('mouthPowderBluelater', 256966, 261, 41, 538, 829185);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('missMediumVioletRedor', 459753, 261, 41, 538, 278810);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('sideOrangehimself', 219570, 261, 41, 538, 50959);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('accordingPaleGoldenRodneed', 244430, 261, 41, 538, 420748);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Ivory', 312058, 262, 68, 539, 69811);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Violet', 346496, 262, 68, 539, 707420);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DodgerBluemoment', 246104, 262, 68, 539, 905584);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('togetherSaddleBrowntrade', 339082, 262, 68, 539, 170126);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Tomatolife', 106920, 262, 68, 539, 49160);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MintCreamincluding', 574611, 262, 68, 539, 310941);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('adultDarkOrange', 157999, 262, 68, 539, 929161);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('imagineWhite', 173907, 262, 68, 539, 137955);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('deepBisque', 528738, 262, 68, 540, 666707);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('writerFireBricktime', 432724, 262, 68, 540, 873345);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MediumAquaMarinereason', 67210, 262, 68, 540, 938187);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Gold', 298512, 262, 68, 540, 450375);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Coral', 331141, 262, 68, 540, 18611);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Wheatstrong', 164989, 263, 14, 541, 842865);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightSeaGreen', 205566, 263, 14, 541, 412278);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightSkyBlue', 128375, 263, 14, 541, 851598);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('windBlanchedAlmondonto', 567283, 263, 14, 541, 97871);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('CornflowerBlueday', 235802, 263, 14, 541, 931607);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('toAntiqueWhite', 269124, 264, 17, 542, 187489);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('althoughLightGoldenRodYellow', 557157, 264, 17, 542, 852605);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('saveYellowGreenstate', 510624, 264, 17, 542, 75158);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('womanLavenderBlushinteresting', 147245, 264, 17, 542, 597919);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('White', 327362, 264, 17, 543, 571733);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('soonPaleGoldenRod', 281998, 264, 17, 543, 462616);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('priceGreenthird', 560279, 264, 17, 543, 380941);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('guessOldLace', 102079, 264, 17, 543, 123871);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('sayLawnGreen', 113977, 265, 77, 544, 272380);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('authorGainsboro', 354425, 265, 77, 544, 609547);
