INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MidnightBlue', '1973-02-18', 'album', 'http://www.deleon-pratt.info/', 145, 1);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SandyBrowntop', '1984-12-05', 'album', 'http://delgado-baker.info/', 4, 175);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('GhostWhitefree', '1965-01-19', 'album', 'https://www.kane-house.com/', 130, 176);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Violet', '1974-12-03', 'album', 'http://white.com/', 130, 176);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('yeahCadetBluecivil', '2005-02-27', 'album', 'https://phillips.org/', 93, 177);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('CornflowerBluelose', '1963-03-23', 'album', 'http://rogers.com/', 93, 177);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('movementSteelBlue', '1982-09-25', 'album', 'http://www.davis.org/', 93, 177);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('environmentHoneyDew', '1966-04-11', 'album', 'http://sandoval-kelly.net/', 148, 178);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('moreSaddleBrown', '1987-02-07', 'album', 'http://www.rivas-phillips.com/', 139, 179);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Plumbase', '1962-11-02', 'album', 'http://pierce.com/', 139, 179);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('actuallyTurquoisemethod', '1959-07-18', 'album', 'https://clark.com/', 33, 180);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('societyBlueViolet', '1978-10-13', 'album', 'http://richardson.info/', 25, 181);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MediumAquaMarinematerial', '1976-11-19', 'album', 'https://solis.info/', 25, 181);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SaddleBrowninclude', '1979-12-16', 'album', 'http://carlson-green.org/', 25, 181);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('impactDarkKhaki', '1968-05-16', 'album', 'http://sanders.com/', 86, 182);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('stopDarkOrchidoutside', '1967-10-14', 'album', 'http://www.walters.com/', 86, 182);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('letLightSalmongreat', '1992-08-06', 'album', 'http://www.cooper-fuller.com/', 86, 182);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Snow', '1965-12-01', 'album', 'http://www.harris.com/', 22, 183);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('barPapayaWhip', '1979-10-31', 'album', 'http://www.cook-frye.org/', 22, 183);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('storeKhaki', '2004-12-13', 'album', 'https://www.navarro.com/', 22, 183);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('IndianReddifferent', '1964-02-18', 'album', 'http://www.thompson-richardson.net/', 147, 184);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('hearHoneyDewthus', '1976-04-09', 'album', 'http://www.ward-davidson.com/', 147, 184);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Maroon', '1986-03-07', 'album', 'https://www.owens-myers.com/', 147, 184);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('fiveIndianRed', '1965-10-23', 'album', 'http://brown-mcdonald.info/', 7, 185);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('pullLime', '1993-06-12', 'album', 'https://wells.net/', 7, 185);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Khaki', '1973-01-21', 'album', 'http://www.franco.biz/', 97, 186);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('greatAzureweek', '1995-03-08', 'album', 'https://hill.info/', 97, 186);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('sonBlanchedAlmondform', '1971-11-02', 'album', 'http://www.collins.org/', 97, 186);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightPink', '1995-10-13', 'album', 'https://rivera.com/', 167, 187);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Crimsonexpert', '1999-01-06', 'album', 'http://gardner-carr.com/', 167, 187);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('passMoccasin', '1985-10-02', 'album', 'http://christensen.com/', 175, 188);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightGoldenRodYellowcrime', '1961-03-01', 'album', 'https://scott.info/', 175, 188);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('uponBlanchedAlmondplayer', '1983-09-08', 'album', 'https://www.jones-lane.org/', 175, 188);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkMagenta', '1963-08-06', 'album', 'http://wall.com/', 36, 189);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Azure', '2003-06-23', 'album', 'https://www.carson.com/', 36, 190);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Silverreally', '1959-06-15', 'album', 'https://www.phillips-smith.com/', 78, 191);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('CornflowerBluetravel', '2001-09-13', 'album', 'http://mitchell.net/', 78, 191);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('indeedBisquecover', '1997-03-26', 'album', 'http://www.rivers-harris.com/', 78, 191);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('warPeachPuff', '1999-03-26', 'album', 'https://hansen-kim.com/', 99, 192);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('thusDarkGray', '1988-04-07', 'album', 'http://www.rios.biz/', 81, 193);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('otherMediumOrchidyou', '1993-07-26', 'album', 'http://www.daniels-huber.info/', 81, 193);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('FireBricksite', '1975-07-01', 'album', 'https://hines-stephens.biz/', 81, 193);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('traditionalFireBrickcompare', '1974-09-17', 'album', 'http://www.king.com/', 138, 194);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('willSnowhow', '2004-08-28', 'album', 'https://strickland-larson.com/', 138, 194);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('White', '1979-05-31', 'album', 'http://www.mcdonald.org/', 116, 195);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('howDeepSkyBlueresponse', '1987-05-22', 'album', 'http://bryan-gonzalez.com/', 116, 195);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkGreen', '1984-04-25', 'album', 'https://gutierrez.com/', 116, 195);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('BlueViolet', '1992-01-19', 'album', 'http://smith.com/', 141, 196);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Cyanspend', '1979-11-09', 'album', 'http://www.hines.com/', 141, 196);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('candidateDarkOliveGreen', '1979-02-26', 'album', 'https://evans.com/', 16, 197);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('shortSaddleBrownprovide', '1963-03-14', 'album', 'https://daugherty.net/', 16, 197);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SeaShell', '1961-08-09', 'album', 'http://www.blanchard-sanchez.com/', 16, 197);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('attorneyFloralWhiteanalysis', '1978-04-05', 'album', 'https://www.potts.com/', 67, 198);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('likelyPaleGoldenRod', '2000-04-12', 'album', 'http://www.keith.info/', 30, 199);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('dataTaninside', '1987-08-25', 'album', 'https://taylor-santos.com/', 30, 199);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('behaviorTurquoiseevidence', '1969-06-02', 'album', 'http://perry-kline.com/', 30, 199);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Red', '1983-06-26', 'album', 'http://richmond.org/', 113, 200);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('takeRoyalBlueoccur', '1998-05-05', 'album', 'https://www.cooper-hicks.com/', 73, 201);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('GoldenRod', '1967-03-18', 'album', 'http://www.smith.com/', 73, 201);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SaddleBrown', '1975-01-01', 'album', 'http://www.jackson-pham.org/', 170, 202);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkKhakihere', '1976-01-29', 'album', 'http://hill-norris.com/', 170, 202);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('professorTurquoise', '1996-06-01', 'album', 'http://gill.com/', 132, 203);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('forwardLightGreenhard', '1961-06-24', 'album', 'https://gonzalez-morris.com/', 132, 203);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Orangeimportant', '1977-07-17', 'album', 'http://www.mendoza.com/', 132, 203);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DeepSkyBlueuntil', '1967-06-25', 'album', 'http://gates.com/', 90, 204);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightSlateGrayadministration', '1968-10-20', 'album', 'http://roberts-lyons.com/', 131, 205);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SeaShell', '1993-04-06', 'album', 'http://choi-hall.com/', 88, 206);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('availableDarkSlateBluewould', '1997-01-13', 'album', 'https://garcia-malone.info/', 88, 206);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('wellSteelBluebeautiful', '1970-09-25', 'album', 'http://arnold.info/', 97, 207);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('usLightSkyBlue', '1969-12-16', 'album', 'https://www.williams.com/', 97, 207);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Navygeneral', '1991-09-05', 'album', 'http://www.romero.net/', 164, 208);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightSlateGrayweek', '1992-06-26', 'album', 'http://hamilton.com/', 164, 208);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('NavajoWhitelarge', '1979-06-25', 'album', 'https://taylor-carson.biz/', 113, 209);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('peopleDarkOrangereturn', '1971-04-07', 'album', 'http://www.jones.com/', 113, 209);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('businessMistyRoseface', '1994-06-07', 'album', 'https://stewart.net/', 113, 209);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Khakipositive', '1998-09-01', 'album', 'http://mckee-garcia.net/', 66, 210);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkSeaGreenwhom', '1962-09-13', 'album', 'https://www.williams-casey.org/', 141, 211);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('audienceMagentaart', '2007-01-01', 'album', 'https://www.powell.org/', 141, 211);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('coldFireBrick', '1980-07-20', 'album', 'http://www.hampton-gonzales.info/', 43, 212);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('responsibilityBlueViolet', '1962-09-13', 'album', 'http://www.douglas.com/', 33, 213);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkGreen', '1975-08-06', 'album', 'http://www.beltran-ramirez.net/', 33, 213);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('understandOrchid', '1974-09-10', 'album', 'http://www.smith-mitchell.com/', 93, 214);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MistyRose', '2003-02-27', 'album', 'https://www.wilson.com/', 141, 215);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkSlateBluedebate', '2005-09-10', 'album', 'https://sweeney.com/', 141, 215);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SpringGreenstrategy', '1972-02-25', 'album', 'http://frank.com/', 29, 216);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('stationLightSlateGray', '1995-11-11', 'album', 'http://stafford.com/', 29, 216);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('niceSalmon', '1994-07-31', 'album', 'http://molina.net/', 29, 216);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('carryOrangegroup', '2000-03-28', 'album', 'https://www.cook.org/', 80, 217);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Blackcommunity', '1985-09-05', 'album', 'http://rivera-holloway.info/', 80, 217);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightGreen', '2005-02-21', 'album', 'http://www.russell-mclaughlin.org/', 80, 217);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('cityFireBrickcourt', '1967-06-02', 'album', 'http://www.johnson.biz/', 60, 218);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('anyYellow', '1992-07-18', 'album', 'https://chaney.com/', 158, 219);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('deepLightBlueeverything', '1987-08-12', 'album', 'https://www.franco.com/', 158, 219);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('WhiteSmoke', '1972-02-28', 'album', 'https://holder.org/', 60, 220);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('claimRosyBrownoff', '1993-09-17', 'album', 'https://www.snyder.com/', 30, 221);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('stationLightSlateGray', '1993-03-19', 'album', 'https://bauer.com/', 30, 221);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Ivory', '1989-10-17', 'album', 'http://stokes-nelson.biz/', 30, 221);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('buildingLinenphysical', '2001-09-01', 'album', 'http://patton.com/', 80, 222);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkSeaGreenfood', '2005-02-11', 'album', 'http://www.valdez-booth.com/', 80, 222);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('heavyMediumOrchid', '1965-04-12', 'album', 'http://www.manning.net/', 80, 222);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('clearlyChocolateconsumer', '1965-08-27', 'album', 'http://hicks.org/', 79, 223);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MediumSpringGreenmarriage', '1966-04-25', 'album', 'http://www.johnson.com/', 79, 223);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('OrangeRed', '1960-01-05', 'album', 'http://wyatt-faulkner.com/', 79, 223);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('artDarkMagenta', '2003-11-23', 'album', 'https://www.smith.net/', 34, 224);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('alsoLightCyan', '2004-01-28', 'album', 'http://www.roach.com/', 35, 225);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('chargeSienna', '1981-03-13', 'album', 'http://ward-bullock.info/', 176, 226);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('richBrownagency', '1991-10-18', 'album', 'http://peterson.org/', 44, 227);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('respondMoccasin', '1971-04-13', 'album', 'http://www.levine-lutz.biz/', 60, 228);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('yardAzure', '1975-10-22', 'album', 'https://parker.com/', 60, 228);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SeaGreen', '1964-12-27', 'album', 'http://www.allen-leon.com/', 60, 228);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('middleSeaShell', '1967-03-30', 'album', 'https://www.flores-duke.com/', 108, 229);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('chanceCornflowerBlueprotect', '1971-11-27', 'album', 'http://mora-garcia.com/', 108, 229);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('IndianRed', '1980-09-04', 'album', 'http://bradford.com/', 104, 230);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightSalmonturn', '1990-12-30', 'album', 'https://campbell.com/', 104, 230);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('fearAzure', '1971-10-14', 'album', 'http://www.miller.com/', 104, 230);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('wishGhostWhitesociety', '1978-10-03', 'album', 'http://www.wilkinson-powers.com/', 136, 231);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('becauseDarkOliveGreen', '1991-06-18', 'album', 'http://smith.com/', 136, 231);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('dropLightGoldenRodYellowidentify', '1981-07-20', 'album', 'https://www.bell.net/', 31, 232);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('chairMediumAquaMarine', '1965-02-09', 'album', 'https://hall-shaw.info/', 31, 232);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Peru', '2000-06-19', 'album', 'http://www.white.com/', 31, 232);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Pinkthose', '1989-12-23', 'album', 'http://www.howard-hall.com/', 50, 233);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SpringGreenrise', '1973-02-22', 'album', 'http://www.waller-smith.org/', 50, 233);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('oftenDarkMagenta', '1963-01-30', 'album', 'https://www.wallace.biz/', 169, 234);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('eatTan', '1977-08-29', 'album', 'https://www.dixon-hart.com/', 169, 234);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('thereSteelBlue', '1988-05-23', 'album', 'http://parker-stewart.biz/', 124, 235);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('theseLightSlateGrayeight', '1963-10-03', 'album', 'http://www.caldwell.com/', 124, 235);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('himselfIvory', '1982-02-09', 'album', 'https://www.miller.net/', 124, 235);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SpringGreenoffice', '1962-03-19', 'album', 'http://www.king.biz/', 51, 236);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Turquoise', '1984-12-25', 'album', 'https://www.madden-james.com/', 51, 236);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('GreenYellow', '1997-02-23', 'album', 'http://trujillo.com/', 51, 236);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Aquamarine', '1959-08-18', 'album', 'http://anderson.com/', 34, 237);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DeepSkyBlueperson', '1960-07-18', 'album', 'http://morales.info/', 34, 237);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('PaleGoldenRodstock', '1980-12-24', 'album', 'https://wallace.info/', 16, 238);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('footPeru', '1996-07-03', 'album', 'https://www.johnson.net/', 154, 239);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MediumVioletRed', '1962-03-01', 'album', 'https://chandler.com/', 150, 240);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('glassMidnightBlue', '1961-03-13', 'album', 'http://johnson-ruiz.com/', 150, 240);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('alsoForestGreenrisk', '1986-05-14', 'album', 'https://mckinney.net/', 65, 241);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Fuchsiahuge', '1987-09-15', 'album', 'https://morrison.com/', 65, 241);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('chairMediumSeaGreenbeyond', '1995-11-19', 'album', 'http://www.avila.net/', 30, 242);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SlateGrayclear', '1979-04-28', 'album', 'http://contreras.biz/', 30, 242);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('strategySilversuffer', '1986-03-27', 'album', 'https://www.young.net/', 30, 242);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkBlue', '1973-10-19', 'album', 'http://pena.org/', 139, 243);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Navy', '2000-11-01', 'album', 'http://www.mclean.org/', 79, 244);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('viewMediumOrchid', '1972-12-17', 'album', 'http://taylor-allen.com/', 79, 244);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Maroonmaintain', '1998-04-15', 'album', 'http://davis.com/', 14, 245);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('PeachPuff', '1980-06-14', 'album', 'http://www.miller-robinson.biz/', 14, 245);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('oftenCrimsonok', '1998-03-18', 'album', 'http://bates.net/', 86, 246);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('PaleGoldenRoddiscuss', '1962-04-02', 'album', 'http://gonzales-griffin.com/', 86, 246);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('energyMaroon', '1965-08-11', 'album', 'https://www.farmer.com/', 100, 247);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MediumAquaMarinefill', '1960-06-30', 'album', 'https://www.mclaughlin.com/', 100, 247);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('closeOldLace', '2000-09-01', 'album', 'https://www.guzman.com/', 59, 248);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Wheat', '2006-06-03', 'album', 'http://hill.net/', 59, 248);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('responsibilitySpringGreenbrother', '1982-02-19', 'album', 'https://sharp-brown.biz/', 96, 249);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('necessaryLavendernight', '1998-04-16', 'album', 'http://www.carr-patrick.biz/', 96, 249);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('HotPink', '2000-01-23', 'album', 'https://www.adams-rodriguez.info/', 96, 249);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('partForestGreenchallenge', '1968-06-11', 'album', 'http://ramsey.com/', 93, 250);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('RoyalBlue', '1999-11-24', 'album', 'http://lloyd.org/', 26, 251);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('guessSkyBlueprove', '1982-09-27', 'album', 'http://thomas.com/', 26, 251);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkOrchid', '1966-06-22', 'album', 'http://perez.com/', 26, 251);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('hospitalYellowbelieve', '1989-09-23', 'album', 'https://garcia.com/', 68, 252);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SeaShellrecord', '1996-09-17', 'album', 'https://preston.org/', 68, 252);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('characterLavender', '1968-01-07', 'album', 'http://gomez-brooks.com/', 68, 252);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Salmon', '1980-05-28', 'album', 'https://brock-smith.com/', 150, 253);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Thistleday', '1992-12-09', 'album', 'http://shaw.com/', 150, 253);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('dayOliveDrab', '1979-04-24', 'album', 'http://www.miranda.biz/', 150, 253);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LemonChiffonskill', '2004-05-15', 'album', 'https://butler.com/', 13, 254);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Salmonamong', '1968-09-17', 'album', 'https://www.black-king.com/', 13, 254);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MediumVioletRed', '1987-07-13', 'album', 'http://rodriguez-martin.com/', 122, 255);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('outsideBurlyWoodleft', '1976-04-13', 'album', 'http://kelly.info/', 62, 256);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('CadetBluepicture', '2006-03-20', 'album', 'http://www.johnson.com/', 62, 256);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Snow', '1978-02-06', 'album', 'http://butler-adams.com/', 62, 256);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('simpleLightCoral', '1992-05-11', 'album', 'http://reynolds.com/', 124, 257);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Moccasinseveral', '1980-10-21', 'album', 'http://www.arnold.com/', 120, 258);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('boxBlanchedAlmond', '1974-05-23', 'album', 'https://bowman.com/', 116, 259);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightCoralcollege', '1969-10-13', 'album', 'http://www.baker.org/', 169, 260);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Tan', '1962-01-18', 'album', 'https://www.parks.info/', 169, 260);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LemonChiffon', '1993-10-26', 'album', 'https://www.bryan.com/', 41, 261);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('inMediumBluediscuss', '1994-07-04', 'album', 'https://garrett.biz/', 68, 262);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('generationGreenprovide', '1973-09-27', 'album', 'https://elliott-johnson.biz/', 68, 262);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DimGrayquickly', '1997-12-03', 'album', 'http://davidson.com/', 14, 263);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('himBlue', '1986-02-09', 'album', 'https://yates-lopez.biz/', 17, 264);
